type,mcc,mnc,lac,cid,colonne6,long,lat,Colonne9,Colonne10,Colonne11,Colonne12,Colonne13,Colonne14
UMTS,372,1,37001,65653309,0,-72.294301,18.588143,1000,7,1474230757,1474230757,1474230757,0
UMTS,372,1,37001,65652737,0,-72.299718,18.58502,2730,367,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,65718585,0,-72.285233,18.599559,1000,7,1383897983,1383897983,1383897983,0
UMTS,372,1,37002,65718585,0,-72.283401,18.60171,1000,54,1446718508,1446718508,1446718508,0
UMTS,372,1,37002,65718583,0,-72.280569,18.606111,1000,53,1383898286,1383898286,1383898286,0
UMTS,372,1,37002,65718445,0,-72.278824,18.609957,1000,21,1383898244,1383898244,1383898244,0
UMTS,372,1,37002,65718443,0,-72.276764,18.614273,1000,12,1370348182,1370348182,1370348182,0
UMTS,372,1,37002,65718325,0,-72.274761,18.617792,1000,32,1370348128,1370348128,1370348128,0
UMTS,372,1,37002,65718334,0,-72.275619506836,18.615646362305,1000,1,1370341740,1370341740,1370341740,0
UMTS,372,1,37002,65718224,0,-72.27253,18.621941,1000,12,1429842273,1429842273,1429842273,0
UMTS,372,1,37002,65718323,0,-72.272873,18.621368,1000,6,1370348054,1370348054,1370348054,0
UMTS,372,1,37002,65718215,0,-72.269903,18.624972,1000,43,1370348030,1370348030,1370348030,0
UMTS,372,1,37002,65718213,0,-72.266556,18.625259,1000,5,1370347866,1370347866,1370347866,0
UMTS,372,1,37002,65718214,0,-72.263697,18.625259,1000,22,1370347854,1370347854,1370347854,0
UMTS,372,1,37002,65718205,0,-72.259925,18.625063,1000,7,1370342158,1370342158,1370342158,0
UMTS,372,1,37002,65718204,0,-72.257584,18.623428,1000,15,1370342236,1370342236,1370342236,0
UMTS,372,1,37002,65718305,0,-72.255478,18.622513,1000,3,1370342244,1370342244,1370342244,0
UMTS,372,1,37002,65718303,0,-72.251175,18.620247,1000,40,1452681566,1452681566,1452681566,0
UMTS,372,1,37002,65718304,0,-72.24884,18.618393,1000,2,1370343073,1370343073,1370343073,0
UMTS,372,1,37002,65718413,0,-72.244922,18.616898,1000,34,1370343064,1370343064,1370343064,0
UMTS,372,1,37002,65718295,0,-72.24583,18.617125,1000,13,1370343068,1370343068,1370343068,0
UMTS,372,1,37002,65718294,0,-72.242082,18.615357,1000,38,1370342888,1370342888,1370342888,0
UMTS,372,1,37002,65718403,0,-72.239075,18.613663,1000,18,1370342739,1370342739,1370342739,0
UMTS,372,1,37002,65718405,0,-72.241287231445,18.614273071289,1000,1,1370342764,1370342764,1370342764,0
UMTS,372,1,37002,65652737,0,-72.285233,18.599716,1000,5,1383844074,1383844074,1383844074,0
UMTS,372,1,37001,65653179,0,-72.280598,18.595562,1000,16,1444291306,1444291306,1444291306,0
UMTS,372,1,37001,65652738,0,-72.280197,18.596115,1000,9,1439980841,1439980841,1439980841,0
UMTS,372,1,37001,65653177,0,-72.277411,18.595405,1000,23,1462264029,1462264029,1462264029,0
UMTS,372,1,37001,65653178,0,-72.275946,18.591712,1000,21,1370349450,1370349450,1370349450,0
UMTS,372,1,37001,65653288,0,-72.273452,18.585511,1000,40,1506506966,1506506966,1506506966,0
UMTS,372,1,37001,65658137,0,-72.272186,18.580353,1000,10,1480187926,1480187926,1480187926,0
UMTS,372,1,37001,65658142,0,-72.276443,18.578018,1000,5,1484999602,1484999602,1484999602,0
UMTS,372,1,37001,65658139,0,-72.276613,18.577142,1000,159,1491818983,1491818983,1491818983,0
UMTS,372,1,37001,65656169,0,-72.276992797852,18.574447631836,1000,1,1370349885,1370349885,1370349885,0
UMTS,372,1,37001,65653487,0,-72.279151,18.572093,1000,7,1370349919,1370349919,1370349919,0
UMTS,372,1,37001,65653488,0,-72.280061,18.570152,585,124,1494804525,1494804525,1494804525,0
UMTS,372,1,37001,65656117,0,-72.282722,18.569482,1000,17,1492540200,1492540200,1492540200,0
UMTS,372,1,37001,65656118,0,-72.281182,18.56955,1000,15,1494203618,1494203618,1494203618,0
UMTS,372,1,37001,65656119,0,-72.28537,18.568039,1000,30,1454174939,1454174939,1454174939,0
UMTS,372,1,37001,65653498,0,-72.288391,18.570328,1000,10,1454174925,1454174925,1454174925,0
UMTS,372,1,37001,65653497,0,-72.290382,18.571014,1000,4,1454174925,1454174925,1454174925,0
UMTS,372,1,37001,65653499,0,-72.292252,18.570938,1000,18,1422299855,1422299855,1422299855,0
UMTS,372,1,37001,65653439,0,-72.296371,18.574982,1000,18,1474020650,1474020650,1474020650,0
UMTS,372,1,37001,65653438,0,-72.290006,18.575169,1000,29,1478815641,1478815641,1478815641,0
UMTS,372,1,37001,65653298,0,-72.2772,18.580822,1265,53,1491855453,1491855453,1491855453,0
UMTS,372,1,37001,65652742,0,-72.288666,18.584061,1000,2,1451335624,1451335624,1451335624,0
UMTS,372,1,37001,65653299,0,-72.304963,18.569325,2758,112,1503422924,1503422924,1503422924,0
UMTS,372,1,37001,65654367,0,-72.294845581055,18.527755737305,1000,1,1370355858,1370355858,1370355858,0
UMTS,372,1,37001,65654628,0,-72.289352416992,18.512649536133,1000,4,1370440730,1370440730,1370440730,0
UMTS,372,1,37001,65653429,0,-72.289352,18.513062,1000,10,1370440772,1370440772,1370440772,0
UMTS,372,1,37001,65657318,0,-72.289352416992,18.514022827148,1000,1,1370440764,1370440764,1370440764,0
UMTS,372,1,37001,65657297,0,-72.308751,18.524751,2368,175,1370442266,1370442266,1370442266,0
UMTS,372,1,37001,65654528,0,-72.292098999023,18.515396118164,1000,1,1370440940,1370440940,1370440940,0
UMTS,372,1,37002,65722034,0,-72.418158,18.73749,1000,29,1375534505,1375534505,1375534505,0
UMTS,372,1,37002,65722035,0,-72.435547,18.74741,4844,57,1375534857,1375534857,1375534857,0
GSM,372,1,37002,27963,0,-72.441787719727,18.751602172852,1000,1,1370532730,1370532730,1370532730,0
GSM,372,1,27002,27963,0,-72.444878,18.752289,1000,4,1370532752,1370532752,1370532752,0
GSM,372,1,27002,28182,0,-72.454491,18.759155,1000,16,1370532836,1370532836,1370532836,0
GSM,372,1,27002,28183,0,-72.468684,18.769371,7688,22,1505938034,1505938034,1505938034,0
GSM,372,1,27002,26561,0,-72.48436,18.779755,1000,2,1370532994,1370532994,1370532994,0
GSM,372,1,27002,26602,0,-72.498304,18.789209,1644,39,1370533207,1370533207,1370533207,0
UMTS,372,1,37002,65720633,0,-72.489743,18.783513,5937,89,1375535348,1375535348,1375535348,0
UMTS,372,1,37002,65720634,0,-72.508797,18.796358,3535,39,1375535342,1375535342,1375535342,0
UMTS,372,1,37002,65720635,0,-72.527577,18.809694,1716,83,1375535648,1375535648,1375535648,0
GSM,372,1,37002,26572,0,-72.539291381836,18.817520141602,1000,1,1370533545,1370533545,1370533545,0
GSM,372,1,27002,26572,0,-72.560905,18.808708,59765,28,1452583855,1452583855,1452583855,0
GSM,372,1,27002,26573,0,-72.559204,18.832077,1362,40,1375535811,1375535811,1375535811,0
GSM,372,1,27002,26592,0,-72.570019,18.839836,1525,8,1370533843,1370533843,1370533843,0
UMTS,372,1,27002,65722813,0,-72.581177,18.847046,1000,2,1370533887,1370533887,1370533887,0
UMTS,372,1,37002,65722813,0,-72.59882,18.861943,3231,23,1370534011,1370534011,1370534011,0
GSM,372,1,27002,26591,0,-72.58255,18.847733,1000,2,1370533849,1370533849,1370533849,0
GSM,372,1,27002,26593,0,-72.585297,18.849106,1000,4,1370533875,1370533875,1370533875,0
GSM,372,1,27002,28741,0,-72.588729858398,18.851852416992,1000,2,1370533884,1370533884,1370533884,0
UMTS,372,1,37002,65722815,0,-72.616774,18.881993,1678,19,1370534152,1370534152,1370534152,0
GSM,372,1,37002,26612,0,-72.62580871582,18.894424438477,1000,1,1370534154,1370534154,1370534154,0
GSM,372,1,27002,26612,0,-72.627182,18.895111,1000,2,1370534165,1370534165,1370534165,0
GSM,372,1,27002,26613,0,-72.636246,18.904724,1281,10,1370534278,1370534278,1370534278,0
GSM,372,1,27002,26621,0,-72.633175,18.903663,1000,11,1370534243,1370534243,1370534243,0
UMTS,372,1,27002,65720693,0,-72.642288208008,18.91227722168,1000,1,1370534279,1370534279,1370534279,0
UMTS,372,1,37002,65720693,0,-72.651214,18.919907,1159,18,1370534382,1370534382,1370534382,0
UMTS,372,1,37002,65720694,0,-72.660828,18.92601,1000,2,1370534390,1370534390,1370534390,0
UMTS,372,1,37002,65720695,0,-72.669907,18.930893,1125,9,1370534481,1370534481,1370534481,0
UMTS,372,1,37002,65702544,0,-72.67868,18.934937,1000,2,1370534485,1370534485,1370534485,0
UMTS,372,1,30001,65702544,0,-72.719832,19.002553,18277,265,1505897791,1505897791,1505897791,0
UMTS,372,1,30001,65702545,0,-72.71434,18.956406,1411,15,1427286097,1427286097,1427286097,0
UMTS,372,1,30001,65703723,0,-72.724686,18.966522,1000,2,1370534773,1370534773,1370534773,0
GSM,372,1,30001,10932,0,-72.724685668945,18.96858215332,1000,1,1370534777,1370534777,1370534777,0
UMTS,372,1,20001,10932,0,-72.713845,18.961435,5517,8,1505941327,1505941327,1505941327,0
GSM,372,1,20001,10933,0,-72.732211,18.981696,1564,8,1492540200,1492540200,1492540200,0
GSM,372,1,20001,10482,0,-72.735774,18.998989,8410,16,1505896530,1505896530,1505896530,0
GSM,372,1,20001,10481,0,-72.736557,18.999785,1000,12,1492540200,1492540200,1492540200,0
GSM,372,1,20001,10922,0,-72.741594,19.011841,1172,16,1451335624,1451335624,1451335624,0
GSM,372,1,20001,10921,0,-72.740135,19.028664,1301,32,1451335624,1451335624,1451335624,0
GSM,372,1,20001,10792,0,-72.735672,19.048691,1180,9,1370535372,1370535372,1370535372,0
UMTS,372,1,30001,65702864,0,-72.724034,19.074301,3470,41,1505942802,1505942802,1505942802,0
GSM,372,1,30001,10792,0,-72.734298706055,19.055099487305,1000,1,1370535354,1370535354,1370535354,0
UMTS,372,1,20001,65702864,0,-72.734298706055,19.060592651367,1000,1,1370535377,1370535377,1370535377,0
UMTS,372,1,30001,65702865,0,-72.717178,19.092636,1000,15,1375538052,1375538052,1375538052,0
UMTS,372,1,30001,65704065,0,-72.70736,19.09791,1000,52,1492540200,1492540200,1492540200,0
UMTS,372,1,30001,65704063,0,-72.700376,19.102964,1721,163,1505950234,1505950234,1505950234,0
UMTS,372,1,30001,65702215,0,-72.701161,19.106033,1781,128,1505947344,1505947344,1505947344,0
UMTS,372,1,30001,65702213,0,-72.700102,19.113847,1613,31,1492540200,1492540200,1492540200,0
UMTS,372,1,30001,65702725,0,-72.700903,19.115899,2488,22,1375538532,1375538532,1375538532,0
UMTS,372,1,30001,65702723,0,-72.696295,19.124521,1000,49,1474230763,1474230763,1474230763,0
GSM,372,1,30001,11752,0,-72.690353393555,19.127883911133,1000,1,1370536143,1370536143,1370536143,0
GSM,372,1,20001,11752,0,-72.684402,19.129174,1000,33,1375538781,1375538781,1375538781,0
GSM,372,1,20001,11751,0,-72.673821,19.138236,1000,26,1375538959,1375538959,1375538959,0
GSM,372,1,20001,10352,0,-72.670885,19.144565,1000,34,1375539050,1375539050,1375539050,0
GSM,372,1,20001,10353,0,-72.670364,19.148178,1000,9,1375539026,1375539026,1375539026,0
UMTS,372,1,20001,65702655,0,-72.668380737305,19.149856567383,1000,1,1370536369,1370536369,1370536369,0
UMTS,372,1,30001,65704105,0,-72.635432,19.198799,8081,11,1370537274,1370537274,1370537274,0
UMTS,372,1,30001,65702655,0,-72.648091,19.152515,2201,31,1370536564,1370536564,1370536564,0
UMTS,372,1,30001,65702755,0,-72.644577,19.152604,2212,3,1370536533,1370536533,1370536533,0
GSM,372,1,30001,10993,0,-72.62580871582,19.151229858398,1000,1,1370536569,1370536569,1370536569,0
GSM,372,1,20001,10993,0,-72.620316,19.150356,1000,11,1474230752,1474230752,1474230752,0
GSM,372,1,20001,10991,0,-72.611966,19.155515,1000,25,1474230752,1474230752,1474230752,0
GSM,372,1,20001,11002,0,-72.60123,19.170557,2971,33,1505844164,1505844164,1505844164,0
GSM,372,1,20001,10351,0,-72.61898,19.295355,18339,452,1375541536,1375541536,1375541536,0
GSM,372,1,20001,11001,0,-72.596479,19.199982,1000,14,1370537005,1370537005,1370537005,0
GSM,372,1,20001,10982,0,-72.589131,19.197273,13534,14,1505844237,1505844237,1505844237,0
GSM,372,1,20001,10983,0,-72.599716,19.224701,1000,12,1370537124,1370537124,1370537124,0
UMTS,372,1,20001,65702654,0,-72.599716186523,19.23225402832,1000,1,1370537125,1370537125,1370537125,0
UMTS,372,1,30001,65702654,0,-72.603149,19.286653,5918,98,1370537689,1370537689,1370537689,0
GSM,372,1,20001,10951,0,-72.586584,19.336967,1000,16,1370537771,1370537771,1370537771,0
GSM,372,1,20001,10942,0,-72.585947,19.349006,22486,30,1505883212,1505883212,1505883212,0
GSM,372,1,20001,10771,0,-72.595596313477,19.398422241211,1000,1,1370538059,1370538059,1370538059,0
GSM,372,1,20002,10771,0,-72.612151,19.419671,3736,36,1490275215,1490275215,1490275215,0
UMTS,372,1,20002,65702224,0,-72.612076,19.421082,1000,2,1370538200,1370538200,1370538200,0
UMTS,372,1,30001,65702144,0,-72.617981,19.429871,1093,10,1370538300,1370538300,1370538300,0
UMTS,372,1,30001,65702224,0,-72.614136,19.426918,1000,4,1370538257,1370538257,1370538257,0
UMTS,372,1,30001,65702104,0,-72.63313,19.4442,4960,3,1375542140,1375542140,1375542140,0
UMTS,372,1,30001,65702764,0,-72.638976,19.435502,2829,17,1370538454,1370538454,1370538454,0
UMTS,372,1,30001,65702105,0,-72.654799,19.465545,5581,17,1494201965,1494201965,1494201965,0
GSM,372,1,30001,10771,0,-72.62580871582,19.435501098633,1000,1,1370538304,1370538304,1370538304,0
UMTS,372,1,20002,10772,0,-72.65109,19.438704,1010,3,1492540200,1492540200,1492540200,0
UMTS,372,1,20002,65702764,0,-72.649154663086,19.438247680664,1000,1,1370538396,1370538396,1370538396,0
UMTS,372,1,30001,65702253,0,-72.666421,19.441218,1000,23,1493731637,1493731637,1493731637,0
UMTS,372,1,34001,65713643,0,-72.195522,19.7654,1000,40,1466180687,1466180687,1466180687,0
UMTS,372,1,34001,65712185,0,-72.220474,19.737412,1000,45,1372959028,1372959028,1372959028,0
UMTS,372,1,34001,65712765,0,-72.215906,19.740022,1442,114,1398024243,1398024243,1398024243,0
UMTS,372,1,34001,65712194,0,-72.223091,19.733849,1000,4,1372958989,1372958989,1372958989,0
UMTS,372,1,34001,65712744,0,-72.179169,19.719983,7948,256,1426489563,1426489563,1426489563,0
UMTS,372,1,34001,65712633,0,-72.117498,19.671542,1358,30,1505338746,1505338746,1505338746,0
UMTS,372,1,34001,65712635,0,-72.146064,19.695819,10207,9,1426147130,1426147130,1426147130,0
GSM,372,1,34001,19722,0,-72.095718383789,19.666213989258,1000,1,1372841167,1372841167,1372841167,0
GSM,372,1,24001,19722,0,-72.094345092773,19.664840698242,1000,1,1372841173,1372841173,1372841173,0
GSM,372,1,24001,18373,0,-72.092285,19.664841,1000,2,1372841185,1372841185,1372841185,0
GSM,372,1,24001,18371,0,-72.077797,19.659073,1581,40,1372841510,1372841510,1372841510,0
UMTS,372,1,35001,65715714,0,-72.040788,19.662783,3134,2,1426489592,1426489592,1426489592,0
GSM,372,1,25001,21643,0,-72.069978,19.655369,1522,39,1468913374,1468913374,1468913374,0
UMTS,372,1,34001,65713743,0,-72.236329,19.725894,1399,59,1491487409,1491487409,1491487409,0
UMTS,372,1,34001,65712325,0,-72.231945,19.724199,1000,76,1461789672,1461789672,1461789672,0
GSM,372,1,34001,19671,0,-72.235794067383,19.726638793945,1000,1,1372955949,1372955949,1372955949,0
GSM,372,1,24002,19671,0,-72.235794067383,19.726638793945,1000,3,1372955968,1372955968,1372955968,0
UMTS,372,1,24002,65713743,0,-72.235794067383,19.726638793945,1000,1,1372955970,1372955970,1372955970,0
UMTS,372,1,34001,65713744,0,-72.225534,19.730546,2796,174,1373224850,1373224850,1373224850,0
UMTS,372,1,34001,65712255,0,-72.228241,19.726295,1000,4,1372956288,1372956288,1372956288,0
UMTS,372,1,34001,65712254,0,-72.227383,19.728699,1000,16,1373193477,1373193477,1373193477,0
UMTS,372,1,34001,65712245,0,-72.224045,19.733353,1000,9,1468913374,1468913374,1468913374,0
UMTS,372,1,34001,65712253,0,-72.223984,19.732681,1000,5,1372959169,1372959169,1372959169,0
UMTS,372,1,34001,65713815,0,-72.212264,19.743056,1949,20,1492540200,1492540200,1492540200,0
UMTS,372,1,34001,65712175,0,-72.216443,19.74162,1000,11,1372958767,1372958767,1372958767,0
UMTS,372,1,34001,65713814,0,-72.215195,19.742432,1000,2,1372956605,1372956605,1372956605,0
UMTS,372,1,34001,65712173,0,-72.213993,19.743118,1000,16,1372958570,1372958570,1372958570,0
UMTS,372,1,34001,65712145,0,-72.212448,19.744034,1000,3,1372958527,1372958527,1372958527,0
UMTS,372,1,34001,65712144,0,-72.210034,19.745157,1000,33,1372958519,1372958519,1372958519,0
UMTS,372,1,34001,65713625,0,-72.208328,19.746964,1000,5,1372958433,1372958433,1372958433,0
UMTS,372,1,34001,65712135,0,-72.207642,19.747238,1000,2,1372956796,1372956796,1372956796,0
UMTS,372,1,34001,65712743,0,-72.205204,19.751895,1000,69,1461789631,1461789631,1461789631,0
UMTS,372,1,34001,65713624,0,-72.205082,19.753106,1000,22,1373225074,1373225074,1373225074,0
UMTS,372,1,34001,65712125,0,-72.203596,19.75129,1000,19,1506098417,1506098417,1506098417,0
UMTS,372,1,34001,65712123,0,-72.201595,19.755434,1000,31,1373225357,1373225357,1373225357,0
UMTS,372,1,34001,65712734,0,-72.203129,19.75538,1000,14,1372958004,1372958004,1372958004,0
UMTS,372,1,34001,65713574,0,-72.199304,19.758028,1000,7,1442820254,1442820254,1442820254,0
UMTS,372,1,34001,65713572,0,-72.197734,19.759598,1000,7,1372957786,1372957786,1372957786,0
UMTS,372,1,34001,65713573,0,-72.197113,19.7616,1000,24,1373192123,1373192123,1373192123,0
UMTS,372,1,34001,65713623,0,-72.204971,19.755173,1000,9,1462230488,1462230488,1462230488,0
UMTS,372,1,34001,65712183,0,-72.219314575195,19.740371704102,1000,1,1372958699,1372958699,1372958699,0
UMTS,372,1,34001,65712763,0,-72.219314575195,19.738998413086,1000,1,1372958853,1372958853,1372958853,0
UMTS,372,1,34001,65712243,0,-72.221512,19.732407,1000,10,1398024256,1398024256,1398024256,0
UMTS,372,1,34001,65713644,0,-72.197734,19.763325,1000,7,1457859952,1457859952,1457859952,0
UMTS,372,1,34001,65713575,0,-72.200088500977,19.75959777832,1000,1,1373188906,1373188906,1373188906,0
UMTS,372,1,34001,65712114,0,-72.20314,19.760208,1000,9,1456811642,1456811642,1456811642,0
UMTS,372,1,34001,65712115,0,-72.20465,19.763652,1000,146,1462230488,1462230488,1462230488,0
UMTS,372,1,34001,65712733,0,-72.204078,19.759598,1000,21,1439473633,1439473633,1439473633,0
UMTS,372,1,34001,65712735,0,-72.204208,19.759254,1000,4,1451335624,1451335624,1451335624,0
UMTS,372,1,34001,65712118,0,-72.205582,19.764633,1000,9,1461789631,1461789631,1461789631,0
UMTS,372,1,34001,65712117,0,-72.204208374023,19.75959777832,1000,2,1460075318,1460075318,1460075318,0
UMTS,372,1,34001,65713645,0,-72.205124,19.763718,1000,9,1462230488,1462230488,1462230488,0
GSM,372,1,34001,18032,0,-72.20832824707,19.766464233398,1000,1,1373388355,1373388355,1373388355,0
GSM,372,1,24002,18032,0,-72.215142,19.744504,3218,231,1485245781,1485245781,1485245781,0
UMTS,372,1,37001,65654540,0,-72.302628,18.517914,1000,6,1373965897,1373965897,1373965897,0
UMTS,372,1,37001,65654381,0,-72.301712036133,18.518142700195,1000,1,1373965900,1373965900,1373965900,0
UMTS,372,1,37001,65720068,0,-72.300338745117,18.518142700195,1000,1,1373965902,1373965902,1373965902,0
UMTS,372,1,37002,65720068,0,-72.299881,18.517685,1000,3,1373965939,1373965939,1373965939,0
UMTS,372,1,37002,65720065,0,-72.295485,18.516817,1000,58,1375465469,1375465469,1375465469,0
UMTS,372,1,37002,65720064,0,-72.293386,18.507631,1274,159,1375466582,1375466582,1375466582,0
UMTS,372,1,37002,65722855,0,-72.299342,18.485003,4274,342,1443647838,1443647838,1443647838,0
UMTS,372,1,37002,65722504,0,-72.28357,18.449478,1000,19,1373969739,1373969739,1373969739,0
UMTS,372,1,37002,65720473,0,-72.28385925293,18.449478149414,1000,1,1373968447,1373968447,1373968447,0
UMTS,372,1,37002,65722503,0,-72.28385925293,18.449478149414,1000,2,1373969333,1373969333,1373969333,0
UMTS,372,1,31001,65707104,0,-71.989487,19.056334,13279,483,1374735906,1374735906,1374735906,0
UMTS,372,1,31001,65707095,0,-72.007217,19.143974,551,147,1494512759,1494512759,1494512759,0
GSM,372,1,21001,14151,0,-72.054121,18.886226,8826,220,1374737792,1374737792,1374737792,0
UMTS,372,1,31001,65707395,0,-72.164543,18.705703,14593,466,1374741428,1374741428,1374741428,0
UMTS,372,1,37002,65718775,0,-72.239837,18.580353,2207,160,1374742654,1374742654,1374742654,0
UMTS,372,1,37001,65653399,0,-72.273151,18.573602,4162,77,1493719119,1493719119,1493719119,0
UMTS,372,1,37001,65656018,0,-72.288322,18.566551,1000,4,1462264029,1462264029,1462264029,0
UMTS,372,1,37001,65658647,0,-72.287979125977,18.566207885742,1000,1,1374743270,1374743270,1374743270,0
UMTS,372,1,37001,65655937,0,-72.289524,18.564148,1000,8,1374743391,1374743391,1374743391,0
UMTS,372,1,37001,65655938,0,-72.291458,18.56282,1000,15,1374743407,1374743407,1374743407,0
UMTS,372,1,37001,65655867,0,-72.293015,18.560715,1000,9,1451067865,1451067865,1451067865,0
UMTS,372,1,37001,65655869,0,-72.294983,18.559479,1000,10,1472109897,1472109897,1472109897,0
UMTS,372,1,37001,65655908,0,-72.297486,18.558021,1000,103,1462455113,1462455113,1462455113,0
UMTS,372,1,37001,65653747,0,-72.299977,18.555851,906,124,1505934216,1505934216,1505934216,0
UMTS,372,1,37001,65657557,0,-72.300699,18.554556,1000,35,1505668015,1505668015,1505668015,0
UMTS,372,1,37001,65653748,0,-72.298955,18.556208,1000,38,1505297080,1505297080,1505297080,0
UMTS,372,1,37001,65657559,0,-72.302012,18.550922,2285,33,1505668186,1505668186,1505668186,0
UMTS,372,1,37001,65655668,0,-72.306345,18.551665,1000,15,1505701334,1505701334,1505701334,0
